"","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital","college_degree","age","id"
"30437",1,0,16,47000,48,52,0,0,3,1,1,1,61,30437
"30438",0,0,14,75000,50,52,0,0,3,1,1,0,51,30438
"30439",0,0,12,100000,50,52,0,0,3,1,1,0,52,30439
"30440",0,0,14,18000,40,52,0,0,3,1,7,0,22,30440
"30441",0,0,13,35000,40,52,0,0,3,2,1,0,59,30441
"30442",0,0,13,60000,45,52,0,0,3,1,1,0,62,30442
"30443",1,0,14,32000,40,52,0,0,3,1,1,0,38,30443
"30444",0,0,16,68000,40,52,0,0,3,1,1,1,36,30444
"30445",1,0,14,26000,40,52,0,0,3,1,1,0,61,30445
"30446",1,0,12,18000,45,52,0,0,3,1,5,0,57,30446
"30447",1,0,12,30000,40,52,0,0,3,1,1,0,58,30447
"30448",0,0,14,90000,50,52,0,0,3,1,1,0,60,30448
"30449",0,0,18,140000,50,52,0,0,3,1,1,1,39,30449
"30450",1,1,16,22000,40,52,0,0,3,1,1,1,42,30450
"30451",0,1,14,24500,40,52,0,0,3,1,1,0,55,30451
"30452",1,0,12,30000,40,52,0,0,3,1,1,0,55,30452
"30453",1,0,16,40000,40,52,0,0,3,1,1,1,45,30453
"30454",1,0,12,23000,40,52,0,0,3,1,7,0,34,30454
"30455",0,0,16,22981,50,48,0,0,3,1,1,1,28,30455
"30456",1,0,16,29383,40,52,0,0,3,1,1,1,25,30456
"30457",1,1,4,29002,40,52,0,0,3,1,1,0,52,30457
"30458",0,1,6,22000,40,52,0,0,3,1,1,0,55,30458
"30459",0,1,14,1202,70,52,0,0,3,1,1,0,35,30459
"30460",1,0,16,90000,65,52,0,0,3,4,1,1,40,30460
"30461",1,0,12,28985,40,52,0,0,3,2,7,0,57,30461
"30462",0,0,13,30000,40,52,0,0,3,2,1,0,36,30462
"30463",1,0,18,45000,40,52,0,0,3,2,1,1,37,30463
"30464",1,0,13,135000,40,52,0,0,3,1,5,0,50,30464
"30465",0,0,13,65000,55,52,0,0,3,1,1,0,47,30465
"30466",0,0,18,42000,40,52,0,0,3,2,1,1,51,30466
"30467",1,1,12,20000,40,52,0,0,3,1,7,0,34,30467
"30468",0,0,12,30000,40,52,0,0,3,1,1,0,64,30468
"30469",0,0,13,55000,50,52,0,0,3,1,1,0,29,30469
"30470",1,0,18,407720,60,52,0,0,3,1,1,1,33,30470
"30471",0,0,16,125000,60,52,0,0,3,1,1,1,37,30471
"30472",1,0,16,55000,40,52,0,0,3,1,1,1,44,30472
"30473",1,0,13,12273,40,52,0,0,3,1,7,0,26,30473
"30474",0,0,16,58000,40,52,0,0,3,1,1,1,58,30474
"30475",0,1,14,24000,40,52,0,0,3,1,7,0,24,30475
"30476",0,1,12,24000,40,52,0,0,3,1,7,0,22,30476
"30477",1,0,18,76000,60,52,0,0,3,1,1,1,64,30477
"30478",0,1,11,12000,40,52,0,0,3,1,7,0,26,30478
"30479",0,1,11,30000,40,52,0,0,3,1,7,0,26,30479
"30480",0,0,12,29000,40,52,0,0,3,1,1,0,45,30480
"30481",0,0,12,50000,50,52,0,0,3,4,1,0,39,30481
"30482",1,0,16,35000,40,52,0,0,3,1,1,1,36,30482
"30483",0,0,12,88000,50,52,0,0,3,1,1,0,35,30483
"30484",1,0,13,18000,40,52,0,0,3,1,1,0,38,30484
"30485",1,0,12,20000,40,52,0,0,3,1,5,0,42,30485
"30486",1,0,12,10000,40,52,0,0,3,1,7,0,19,30486
"30487",1,0,16,43680,40,52,0,0,3,1,7,1,26,30487
"30488",1,0,14,19000,40,52,0,0,3,1,1,0,50,30488
"30489",0,0,14,75000,40,52,0,0,3,1,1,0,47,30489
"30490",0,1,12,19000,70,52,0,0,3,1,1,0,37,30490
"30491",0,0,13,75000,50,52,0,0,3,1,1,0,25,30491
"30492",1,0,18,29200,40,52,0,0,3,1,1,1,28,30492
"30493",0,0,13,35000,40,52,0,0,3,1,1,0,39,30493
"30494",1,0,12,23002,37,52,0,0,3,1,1,0,37,30494
"30495",0,0,12,60000,60,52,0,0,3,1,1,0,40,30495
"30496",1,0,12,36000,40,52,0,0,3,1,1,0,43,30496
"30497",0,0,20,46250,40,52,0,0,3,1,1,1,52,30497
"30498",1,0,20,46250,40,52,0,0,3,1,1,1,50,30498
"30499",0,1,12,48000,50,52,0,0,3,1,1,0,41,30499
"30500",1,0,12,40000,40,52,0,0,3,1,1,0,39,30500
"30501",1,0,14,49000,52,52,0,0,3,1,3,0,39,30501
"30502",1,0,12,20800,40,52,0,0,3,1,5,0,47,30502
"30503",1,0,16,20000,40,52,0,0,3,1,1,1,70,30503
"30504",0,0,14,100000,50,52,0,0,3,1,1,0,59,30504
"30505",1,0,16,42000,37,52,1,0,3,1,5,1,60,30505
"30506",0,0,12,20000,40,52,0,0,3,1,1,0,52,30506
"30507",1,0,12,14000,40,52,0,0,3,1,1,0,56,30507
"30508",1,0,12,15000,40,50,0,0,3,2,7,0,25,30508
"30509",0,1,16,10000,40,52,0,0,3,1,1,1,36,30509
"30510",1,0,12,22000,40,52,0,0,3,1,1,0,44,30510
"30511",0,0,13,24000,50,52,0,0,3,1,1,0,45,30511
"30512",0,0,13,20000,40,52,0,0,3,1,7,0,18,30512
"30513",1,0,16,40000,40,52,0,0,3,1,1,1,49,30513
"30514",0,0,20,100000,45,52,0,0,3,1,1,1,59,30514
"30515",1,0,13,24000,40,52,0,0,3,1,1,0,53,30515
"30516",0,0,14,2400,40,52,0,0,3,1,1,0,54,30516
"30517",1,0,12,7000,40,52,0,0,3,1,1,0,34,30517
"30518",0,0,12,30000,40,52,0,0,3,1,1,0,34,30518
"30519",0,0,20,140000,55,52,0,0,3,1,1,1,47,30519
"30520",0,1,16,64000,50,52,0,0,3,1,1,1,42,30520
"30521",0,0,20,48000,40,52,0,0,3,1,7,1,44,30521
"30522",1,0,18,36000,40,52,0,0,3,1,7,1,42,30522
"30523",0,0,13,62700,40,52,0,0,3,1,1,0,34,30523
"30524",1,0,16,37300,40,52,0,0,3,1,1,1,30,30524
"30525",1,0,18,38000,40,52,0,0,3,1,1,1,36,30525
"30526",0,0,18,40000,40,52,0,0,3,1,1,1,28,30526
"30527",0,0,14,77000,40,52,0,0,3,1,1,0,50,30527
"30528",1,0,14,50000,40,52,0,0,3,1,1,0,43,30528
"30529",1,0,13,18000,40,50,0,0,3,1,1,0,29,30529
"30530",0,0,20,183000,40,52,0,0,3,4,1,1,41,30530
"30531",1,0,16,67000,40,52,0,0,3,1,5,1,52,30531
"30532",0,1,16,60000,40,52,0,0,3,1,1,1,38,30532
"30533",1,0,11,42000,40,52,0,0,3,1,1,0,42,30533
"30534",0,0,16,90000,60,52,0,0,3,1,1,1,51,30534
"30535",1,0,16,20000,40,52,0,0,3,1,1,1,52,30535
"30536",0,0,20,110000,40,52,0,0,3,4,1,1,40,30536
"30537",1,0,16,57000,40,52,0,0,3,1,5,1,66,30537
"30538",1,0,16,110000,40,52,0,0,3,2,1,1,45,30538
"30539",1,0,20,140000,55,52,0,0,3,1,1,1,52,30539
"30540",0,0,20,124000,50,52,0,0,3,1,1,1,50,30540
"30541",0,0,14,43500,40,52,0,0,3,1,1,0,63,30541
"30542",1,0,16,50000,38,52,0,0,3,1,1,1,57,30542
"30543",1,0,12,38147,40,52,0,0,3,1,5,0,47,30543
"30544",0,0,12,29000,40,52,0,0,3,1,1,0,39,30544
"30545",1,1,14,114367,40,52,0,0,3,4,1,0,61,30545
"30546",1,0,12,20000,40,52,0,0,3,1,1,0,40,30546
"30547",0,0,12,35000,40,52,0,0,3,1,1,0,45,30547
"30548",0,0,12,49000,40,52,0,0,3,1,1,0,48,30548
"30549",1,1,12,22880,40,52,0,0,3,1,1,0,34,30549
"30550",1,1,12,27040,40,52,0,0,3,1,6,0,38,30550
"30551",1,0,14,36000,60,52,0,0,3,1,1,0,38,30551
"30552",1,1,13,20000,40,52,0,0,3,1,5,0,55,30552
"30553",0,0,20,130000,44,52,0,0,3,4,1,1,30,30553
"30554",0,0,14,20000,40,52,0,0,3,1,7,0,23,30554
"30555",0,0,14,24000,40,52,0,0,3,1,7,0,25,30555
"30556",0,0,14,20000,40,52,0,0,3,1,7,0,22,30556
"30557",0,1,12,23000,40,52,0,0,3,1,1,0,23,30557
"30558",0,0,13,30000,40,52,0,0,3,1,7,0,28,30558
"30559",0,0,14,45000,48,52,0,0,3,1,7,0,27,30559
"30560",1,1,14,15000,40,52,0,0,3,1,7,0,22,30560
"30561",1,0,12,24000,50,52,0,1,3,1,1,0,34,30561
"30562",0,0,13,35000,40,52,0,0,3,1,1,0,57,30562
"30563",0,0,16,35000,52,52,0,0,3,1,5,1,41,30563
"30564",1,0,12,35000,40,52,0,0,3,1,1,0,50,30564
"30565",0,0,16,62000,40,52,0,0,3,1,7,1,33,30565
"30566",1,1,16,70000,55,52,0,0,3,1,7,1,32,30566
"30567",0,1,16,55000,40,52,0,0,3,1,7,1,24,30567
"30568",0,0,13,100000,70,52,0,1,3,1,1,0,51,30568
"30569",0,0,16,85000,50,52,0,0,3,1,1,1,62,30569
"30570",1,0,14,50000,45,52,0,0,3,1,1,0,57,30570
"30571",0,0,14,85000,40,52,0,0,3,1,6,0,47,30571
"30572",1,0,13,48000,55,52,0,0,3,1,7,0,52,30572
"30573",1,0,12,67000,42,52,0,0,3,1,5,0,41,30573
"30574",0,0,14,34292,40,52,0,0,3,1,1,0,38,30574
"30575",1,1,12,24000,40,52,0,0,3,1,7,0,24,30575
"30576",1,0,16,35000,40,52,0,0,3,2,6,1,24,30576
"30577",1,0,16,30000,60,52,0,0,3,1,7,1,26,30577
"30578",0,0,12,200000,60,52,0,0,3,1,1,0,48,30578
"30579",1,0,16,45000,40,52,0,0,3,1,7,1,27,30579
"30580",0,0,18,52000,60,52,0,0,3,1,7,1,63,30580
"30581",1,0,13,69000,56,52,0,0,3,1,5,0,54,30581
"30582",1,0,13,20900,38,52,0,0,3,1,7,0,20,30582
"30583",0,1,12,30000,40,52,0,0,3,1,1,0,44,30583
"30584",0,0,14,21000,37,52,0,0,3,2,7,0,60,30584
"30585",0,0,12,152000,40,48,0,0,3,1,7,0,47,30585
"30586",1,0,12,22000,40,52,0,0,3,1,1,0,39,30586
"30587",0,0,12,35000,40,52,0,0,3,1,1,0,44,30587
"30588",0,1,12,52000,61,51,0,0,3,1,7,0,28,30588
"30589",1,1,13,33000,40,52,0,0,3,3,7,0,32,30589
"30590",1,1,16,30000,46,52,0,0,3,1,1,1,38,30590
"30591",0,1,16,20000,40,52,0,0,3,1,1,1,44,30591
"30592",0,0,14,12500,40,52,0,0,3,1,1,0,58,30592
"30593",1,0,12,55000,40,52,0,0,3,1,1,0,55,30593
"30594",1,0,18,40000,45,52,0,0,3,1,7,1,26,30594
"30595",0,1,18,35000,42,52,0,0,3,1,7,1,30,30595
"30596",1,1,14,30000,40,52,0,0,3,1,4,0,54,30596
"30597",0,1,12,39000,55,52,0,0,3,1,7,0,27,30597
"30598",1,1,12,10600,38,52,0,0,3,1,7,0,24,30598
"30599",0,0,14,80000,50,52,0,0,3,1,1,0,38,30599
"30600",1,1,12,30000,40,52,0,0,3,1,5,0,54,30600
"30601",0,1,13,46800,52,52,0,0,3,1,1,0,41,30601
"30602",1,1,12,12000,38,52,0,0,3,1,7,0,30,30602
"30603",0,1,12,16640,40,52,0,0,3,1,7,0,29,30603
"30604",1,0,13,72002,40,52,0,0,3,1,7,0,36,30604
"30605",0,0,16,54000,40,52,0,0,3,1,7,1,46,30605
"30606",0,0,12,28000,47,51,0,0,3,2,1,0,25,30606
"30607",0,0,13,42000,40,52,0,0,3,1,1,0,61,30607
"30608",1,0,13,54000,40,52,0,0,3,1,1,0,55,30608
"30609",0,0,13,35000,40,52,0,0,3,1,7,0,28,30609
"30610",0,0,13,58000,45,52,0,0,3,1,5,0,37,30610
"30611",1,0,16,92000,50,52,0,0,3,1,7,1,30,30611
"30612",0,0,13,60000,70,50,0,0,3,1,1,0,47,30612
"30613",0,0,20,150000,55,52,0,0,3,1,5,1,51,30613
"30614",1,0,13,27000,40,52,0,0,3,1,2,0,44,30614
"30615",0,0,16,155000,50,52,0,0,3,1,1,1,47,30615
"30616",1,0,13,38000,40,52,0,0,3,1,7,0,45,30616
"30617",1,0,13,30000,40,52,0,0,3,1,7,0,38,30617
"30618",1,0,16,38500,40,52,0,0,3,1,7,1,32,30618
"30619",0,1,16,20000,40,52,0,0,3,1,1,1,46,30619
"30620",1,1,16,17000,40,52,0,0,3,1,1,1,44,30620
"30621",0,1,13,24000,40,52,0,0,3,1,7,0,22,30621
"30622",1,0,16,80000,50,52,0,0,3,1,1,1,39,30622
"30623",0,0,13,389599,45,52,0,0,3,1,1,0,35,30623
"30624",1,0,16,46000,40,52,0,0,3,4,1,1,65,30624
"30625",1,0,16,65000,40,52,0,0,3,5,1,1,28,30625
"30626",0,0,13,38000,40,52,0,0,3,2,1,0,28,30626
"30627",1,0,18,41500,40,52,0,0,3,1,7,1,32,30627
"30628",0,0,14,65000,45,52,0,0,3,1,1,0,32,30628
"30629",1,0,13,32000,55,52,0,0,3,1,1,0,24,30629
"30630",0,0,13,52000,45,52,0,0,3,1,1,0,38,30630
"30631",1,0,13,29000,43,52,0,0,3,4,1,0,34,30631
"30632",0,0,16,45000,55,52,0,0,3,1,1,1,60,30632
"30633",1,0,16,45000,45,52,0,0,3,1,1,1,58,30633
"30634",0,0,12,90000,40,52,0,0,3,1,1,0,43,30634
"30635",0,1,10,18600,40,52,0,0,3,1,1,0,37,30635
"30636",1,0,13,32000,55,52,0,0,3,1,1,0,34,30636
"30637",0,1,11,14000,40,52,0,0,3,1,7,0,24,30637
"30638",0,0,13,24000,60,52,0,0,3,1,1,0,68,30638
"30639",0,1,12,5000,40,50,0,0,3,1,7,0,19,30639
"30640",1,1,16,14000,40,52,0,0,3,1,4,1,64,30640
"30641",0,1,13,36000,40,52,0,0,3,1,7,0,26,30641
"30642",1,1,13,22000,40,52,0,0,3,1,7,0,23,30642
"30643",0,1,20,75000,65,52,0,0,3,1,1,1,61,30643
"30644",0,0,16,50000,40,52,0,0,3,1,1,1,28,30644
"30645",1,1,16,20800,40,52,0,0,3,1,5,1,38,30645
"30646",0,1,12,30000,40,52,0,0,3,1,1,0,45,30646
"30647",0,0,12,40560,40,52,0,0,3,1,1,0,39,30647
"30648",1,1,14,25480,40,52,0,0,3,1,1,0,30,30648
"30649",0,1,12,34000,40,52,0,0,3,1,1,0,54,30649
"30650",1,0,16,39000,40,52,0,0,3,1,1,1,58,30650
"30651",1,1,13,67000,65,52,0,0,3,1,5,0,45,30651
"30652",0,1,9,50000,40,52,0,0,3,1,1,0,33,30652
"30653",0,0,13,65000,60,52,0,0,3,1,1,0,45,30653
"30654",1,0,13,3000,40,52,0,0,3,1,1,0,35,30654
"30655",1,0,16,81500,45,52,0,0,3,1,1,1,45,30655
"30656",1,0,14,51000,40,52,0,0,3,2,5,0,44,30656
"30657",1,0,14,29000,40,52,0,0,3,6,7,0,25,30657
"30658",1,0,14,26000,40,52,0,0,3,3,5,0,49,30658
"30659",1,0,13,31000,40,52,0,0,3,4,7,0,32,30659
"30660",1,0,14,52000,40,52,0,0,3,2,5,0,55,30660
"30661",0,0,20,130000,40,52,0,0,3,1,1,1,48,30661
"30662",1,0,13,34000,40,52,0,0,3,1,6,0,28,30662
"30663",0,0,13,40000,40,52,0,0,3,2,7,0,46,30663
"30664",1,0,16,50000,40,52,0,0,3,1,1,1,39,30664
"30665",1,0,14,34000,40,52,0,0,3,2,1,0,40,30665
"30666",0,0,18,52100,50,52,0,0,3,2,4,1,60,30666
"30667",1,0,16,86000,65,52,0,0,3,1,1,1,45,30667
"30668",0,0,13,78000,44,52,0,0,3,1,1,0,42,30668
"30669",0,0,14,81000,40,52,0,0,3,1,1,0,48,30669
"30670",1,0,16,40000,36,52,0,0,3,1,1,1,42,30670
"30671",0,0,12,40000,55,52,0,0,3,1,1,0,42,30671
"30672",1,0,16,20000,40,52,0,0,3,1,1,1,30,30672
"30673",0,0,14,36000,42,52,0,0,3,1,1,0,27,30673
"30674",0,0,14,85000,48,52,0,0,3,1,1,0,40,30674
"30675",1,1,11,49000,60,52,0,0,3,1,7,0,39,30675
"30676",1,1,12,14000,37,52,0,0,3,1,6,0,24,30676
"30677",1,0,13,32000,42,52,0,0,3,1,7,0,27,30677
"30678",1,0,18,48000,38,52,0,0,3,1,1,1,63,30678
"30679",0,0,12,35000,70,52,0,0,3,1,5,0,35,30679
"30680",0,0,18,46000,40,52,0,0,3,1,5,1,42,30680
"30681",0,0,16,108000,40,52,0,0,3,1,1,1,62,30681
"30682",1,0,18,48000,48,52,0,0,3,1,1,1,55,30682
"30683",0,0,13,55000,50,52,0,0,3,1,1,0,59,30683
"30684",1,0,18,56000,40,52,0,0,3,1,2,1,36,30684
"30685",0,0,13,36000,45,52,0,0,3,1,1,0,34,30685
"30686",0,0,13,39000,45,52,0,0,3,1,7,0,46,30686
"30687",1,0,18,45000,40,52,0,0,3,1,1,1,42,30687
"30688",0,0,16,75000,50,52,0,0,3,1,1,1,49,30688
"30689",0,0,18,102000,60,52,0,0,3,1,1,1,32,30689
"30690",1,0,16,58000,40,52,0,0,3,1,1,1,30,30690
"30691",0,0,16,60000,45,52,0,0,3,1,5,1,50,30691
"30692",1,0,14,40000,40,52,0,0,3,1,5,0,45,30692
"30693",1,0,13,26000,38,52,0,0,3,1,5,0,70,30693
"30694",0,0,12,25000,40,52,0,0,3,1,5,0,36,30694
"30695",0,0,16,89000,40,52,0,0,3,1,1,1,44,30695
"30696",1,0,16,37770,38,52,0,0,3,1,7,1,26,30696
"30697",0,0,12,65000,40,52,0,0,3,1,5,0,54,30697
"30698",0,0,12,38000,40,52,0,0,3,1,1,0,55,30698
"30699",1,0,16,98000,40,52,0,0,3,1,4,1,59,30699
"30700",0,0,16,60000,45,52,0,0,3,1,1,1,38,30700
"30701",0,0,14,22000,40,52,0,0,3,1,1,0,34,30701
"30702",1,0,14,15000,52,52,0,0,3,1,1,0,60,30702
"30703",1,0,18,70000,50,52,0,0,3,1,1,1,58,30703
"30704",0,1,14,50000,45,52,0,0,3,1,1,0,36,30704
"30705",0,0,14,36000,40,52,0,0,3,1,1,0,47,30705
"30706",1,0,14,29000,40,52,0,0,3,1,1,0,40,30706
"30707",0,0,12,96000,40,52,0,0,3,1,1,0,42,30707
"30708",1,0,13,24000,40,52,0,0,3,1,5,0,57,30708
"30709",0,0,18,80000,45,52,0,0,3,1,1,1,53,30709
"30710",0,0,18,92000,36,52,0,0,3,1,1,1,46,30710
"30711",1,0,18,38000,40,52,0,0,3,1,1,1,35,30711
"30712",1,0,13,32000,40,52,0,0,3,1,7,0,22,30712
"30713",1,0,12,32000,40,52,0,0,3,1,1,0,51,30713
"30714",1,1,18,46000,40,52,0,0,3,1,4,1,62,30714
"30715",1,1,16,50000,40,52,0,0,3,1,5,1,28,30715
"30716",1,0,16,92000,40,52,0,0,3,1,1,1,59,30716
"30717",1,0,18,60000,40,52,0,0,3,1,1,1,38,30717
"30718",0,0,16,100000,40,52,0,0,3,1,1,1,36,30718
"30719",1,1,13,29000,40,52,0,0,3,1,1,0,56,30719
"30720",0,1,14,32000,40,52,0,0,3,1,1,0,54,30720
"30721",1,1,13,42000,40,52,0,0,3,1,5,0,40,30721
"30722",0,1,14,36000,40,52,0,0,3,1,1,0,35,30722
"30723",0,1,14,32000,45,52,0,0,3,1,1,0,53,30723
"30724",1,1,13,40000,40,52,0,0,3,1,5,0,54,30724
"30725",0,0,13,11500,60,52,0,0,3,1,1,0,44,30725
"30726",1,0,16,50000,36,52,0,0,3,1,1,1,43,30726
"30727",0,0,12,60000,50,52,0,0,3,1,5,0,38,30727
"30728",1,0,12,48000,40,52,0,0,3,1,7,0,39,30728
"30729",1,0,14,30000,40,52,0,0,3,1,1,0,36,30729
"30730",1,0,13,36109,40,52,0,0,3,1,1,0,43,30730
"30731",0,0,13,32000,45,52,0,0,3,1,1,0,33,30731
"30732",1,0,20,45000,40,52,0,0,3,1,1,1,34,30732
"30733",1,0,18,70080,60,52,0,0,3,1,1,1,49,30733
"30734",0,0,16,52000,50,52,0,0,3,1,1,1,32,30734
"30735",0,0,16,39000,40,52,0,0,3,1,1,1,40,30735
"30736",1,0,14,33000,40,52,0,0,3,1,1,0,40,30736
"30737",0,0,13,60500,40,52,0,0,3,1,1,0,42,30737
"30738",1,0,13,18000,40,52,0,0,3,1,1,0,38,30738
"30739",0,0,12,100000,55,52,0,0,3,1,1,0,39,30739
"30740",1,0,16,60000,48,52,0,0,3,1,7,1,58,30740
"30741",1,0,12,40000,40,52,0,0,3,2,7,0,21,30741
"30742",0,0,13,46000,40,52,0,0,3,2,7,0,22,30742
"30743",1,0,14,24700,37,52,0,0,3,1,7,0,53,30743
"30744",0,0,13,32000,40,52,0,0,3,1,7,0,23,30744
"30745",0,0,13,40000,40,52,0,0,3,1,1,0,58,30745
"30746",1,0,20,60000,50,52,0,0,3,1,5,1,66,30746
"30747",1,0,16,35000,40,52,0,0,3,1,5,1,59,30747
"30748",1,0,12,45000,50,52,0,0,3,1,5,0,66,30748
"30749",1,1,14,28000,40,52,0,0,3,1,1,0,45,30749
"30750",0,1,10,16000,40,52,0,0,3,1,1,0,62,30750
"30751",1,0,16,40000,40,52,0,0,3,1,5,1,43,30751
"30752",0,0,12,54600,40,52,0,0,3,1,1,0,59,30752
"30753",1,0,11,46800,50,50,0,0,3,1,1,0,59,30753
"30754",0,0,16,70000,40,52,0,0,3,1,3,1,40,30754
"30755",0,0,14,35000,40,52,0,0,3,1,7,0,24,30755
"30756",0,0,20,22000,40,52,0,0,3,1,7,1,26,30756
"30757",0,0,13,40000,50,52,0,0,3,1,7,0,27,30757
"30758",1,0,16,32000,40,48,0,0,3,1,7,1,30,30758
"30759",1,0,12,16000,40,50,0,0,3,2,4,0,75,30759
"30760",1,0,13,25000,40,52,0,0,3,2,5,0,54,30760
"30761",1,0,12,14000,40,50,0,0,3,1,1,0,62,30761
"30762",0,0,18,67000,40,52,0,0,3,1,1,1,49,30762
"30763",1,0,20,90000,40,52,0,0,3,1,1,1,40,30763
"30764",1,1,14,32000,40,52,0,0,3,1,1,0,30,30764
"30765",0,0,14,80000,50,52,0,0,3,1,1,0,48,30765
"30766",1,0,13,22000,42,52,0,0,3,2,7,0,31,30766
"30767",1,1,16,70000,40,52,0,0,3,1,1,1,43,30767
"30768",0,0,16,39000,52,52,0,0,3,1,7,1,48,30768
"30769",0,0,14,39000,45,52,0,0,3,1,7,0,46,30769
"30770",0,0,12,33800,40,52,0,0,3,1,1,0,37,30770
"30771",1,0,10,23400,43,52,0,0,3,1,1,0,39,30771
"30772",0,0,12,82000,40,52,0,0,3,1,1,0,33,30772
"30773",1,0,12,20000,40,52,0,0,3,1,7,0,39,30773
"30774",1,0,12,21000,40,52,0,0,3,1,7,0,25,30774
"30775",0,0,12,30002,60,52,0,0,3,1,7,0,24,30775
"30776",0,0,14,53000,55,52,0,0,3,1,1,0,43,30776
"30777",1,0,13,32000,40,52,0,0,3,1,5,0,55,30777
"30778",1,0,11,27000,40,52,0,0,3,1,1,0,53,30778
"30779",0,0,16,104000,50,52,0,0,3,1,1,1,57,30779
"30780",0,0,16,389599,50,52,0,0,3,1,1,1,49,30780
"30781",0,0,12,50000,40,52,0,0,3,1,1,0,54,30781
"30782",1,0,11,10000,40,52,0,0,3,1,1,0,39,30782
"30783",0,0,12,20000,40,52,0,0,3,1,7,0,19,30783
"30784",0,0,11,29000,40,52,0,0,3,1,7,0,25,30784
"30785",0,0,16,80000,45,52,0,0,3,1,5,1,29,30785
"30786",0,0,16,175000,50,52,0,0,3,1,1,1,29,30786
"30787",1,0,12,15000,40,52,0,0,3,1,7,0,48,30787
"30788",1,0,12,25000,40,52,0,0,3,1,1,0,52,30788
"30789",0,0,12,50000,40,52,0,0,3,1,1,0,55,30789
"30790",1,0,16,55500,40,52,0,0,3,2,7,1,23,30790
"30791",0,0,12,19000,40,52,0,0,3,1,7,0,21,30791
"30792",0,0,20,40000,50,52,0,0,3,1,1,1,52,30792
"30793",1,0,18,60000,70,52,0,0,3,1,1,1,64,30793
"30794",1,0,16,44000,40,52,0,0,3,1,1,1,43,30794
"30795",0,0,16,47000,40,52,0,0,3,1,1,1,45,30795
"30796",1,0,16,46000,40,52,0,0,3,1,5,1,62,30796
"30797",0,0,16,10000,40,52,0,0,3,1,5,1,68,30797
"30798",1,0,13,31000,40,52,0,0,3,1,7,0,34,30798
"30799",0,0,13,40000,40,52,0,0,3,2,5,0,52,30799
"30800",1,0,14,26000,40,52,0,0,3,2,5,0,37,30800
"30801",1,1,13,24000,40,52,0,0,3,1,1,0,24,30801
"30802",0,0,13,30000,40,52,0,0,3,1,1,0,32,30802
"30803",0,0,13,40000,40,52,0,0,3,1,1,0,32,30803
"30804",1,0,13,30000,40,52,0,0,3,1,1,0,30,30804
"30805",1,0,14,72000,40,52,0,0,3,2,4,0,48,30805
"30806",1,0,16,42000,40,52,0,0,3,1,4,1,59,30806
"30807",1,1,13,26000,40,52,0,0,3,1,1,0,47,30807
"30808",0,0,16,50000,50,52,0,0,3,1,1,1,35,30808
"30809",1,0,12,18000,40,52,0,0,3,1,1,0,29,30809
"30810",0,0,16,42000,40,52,0,0,3,1,7,1,24,30810
"30811",1,0,16,42000,40,52,0,0,3,1,7,1,26,30811
"30812",0,0,16,88000,40,52,0,0,3,3,7,1,46,30812
"30813",0,0,12,30000,40,52,0,0,3,1,7,0,30,30813
"30814",1,0,12,36000,40,52,0,0,3,1,7,0,42,30814
"30815",0,0,16,3000,40,52,0,0,3,1,1,1,63,30815
"30816",0,0,16,30000,40,52,0,0,3,1,1,1,38,30816
"30817",1,0,16,6100,60,52,0,0,3,1,1,1,53,30817
"30818",0,0,16,45000,40,52,0,0,3,1,1,1,50,30818
"30819",1,0,16,55000,40,52,0,0,3,1,1,1,42,30819
"30820",0,0,16,35000,40,52,0,0,3,1,1,1,43,30820
"30821",0,0,12,50000,40,52,0,0,3,1,5,0,29,30821
"30822",1,0,12,25000,40,52,0,0,3,1,5,0,30,30822
"30823",1,0,12,50000,37,52,0,0,3,2,7,0,48,30823
"30824",1,1,16,77000,60,52,0,0,3,1,5,1,53,30824
"30825",0,1,11,26000,40,52,0,0,3,1,1,0,38,30825
"30826",1,0,16,26000,40,52,0,0,3,1,1,1,26,30826
"30827",0,0,16,40000,50,52,0,0,3,1,1,1,66,30827
"30828",1,1,12,35000,40,52,0,0,3,1,1,0,59,30828
"30829",1,1,18,50000,50,52,0,0,3,1,5,1,57,30829
"30830",1,1,16,66000,50,52,0,0,3,1,1,1,45,30830
"30831",1,0,12,106000,60,52,0,0,3,1,7,0,37,30831
"30832",0,0,16,45000,40,52,0,0,3,2,1,1,36,30832
"30833",1,0,14,49000,65,52,0,0,3,2,1,0,34,30833
"30834",1,0,14,56000,40,52,0,0,3,1,1,0,43,30834
"30835",0,0,16,61800,40,52,0,0,3,1,1,1,56,30835
"30836",0,0,14,48000,40,52,0,0,3,2,6,0,41,30836
"30837",0,0,12,25000,40,52,0,0,3,7,1,0,28,30837
"30838",0,0,13,40000,40,52,0,0,3,2,1,0,36,30838
"30839",1,0,16,48000,50,52,0,0,3,2,7,1,24,30839
"30840",0,0,14,35000,50,52,0,0,3,1,1,0,52,30840
"30841",1,0,16,54000,40,52,0,0,3,1,1,1,48,30841
"30842",1,0,16,55000,36,52,0,0,3,4,1,1,32,30842
"30843",0,0,12,20000,40,52,0,0,3,2,6,0,42,30843
"30844",0,0,18,60000,50,52,0,0,3,1,1,1,42,30844
"30845",1,0,13,60000,50,52,0,0,3,1,6,0,38,30845
"30846",0,0,13,20100,40,52,0,0,3,1,5,0,37,30846
